city,country,customer_id,customer_name,datetime,ecommerce_website_name,failure_reason,order_id,payment_txn_id,payment_txn_success,payment_type,price,product_category,product_id,product_name,qty
West Emily,India,90ca1187-a816-4a26-8fdb-d7ff0e103640,Susan Gibbs,2024-08-25T03:44:25.663Z,AliExpress,Authentication Failed,028385da-d201-425d-9859-f415cd59b10b,02e71f82-41b3-4a9a-94e4-822afdf8e855,N,UPI,624.06,Sports,9eddd605-d591-469a-83da-2d46a68a2ad0,beautiful,8
Hinesbury,UK,f151c389-6adc-49fe-91cd-125eddc325dc,Chelsea Lopez,2024-07-04T07:24:54.604Z,AliExpress,Card Expired,fbcb0f38-17f8-42a2-ae33-51e18bba434a,88b23004-3046-430a-84a0-c67d692e7d91,N,Wallet,743.39,Automobile,e3a52314-966b-4459-9662-ac7fe924218c,young,8
Michaelburgh,India,e1e06a57-0ba2-4ea2-9ebd-e4ae2a1b6f61,Aaron Crosby,2024-08-22T19:09:45.279Z,eBay,"",fee4fc1d-48ae-4136-bc13-6e19b4ee0510,3b69828a-630b-4aed-a5c0-81b7d410ea91,Y,UPI,497.04,Home,4006cea5-3f77-4a48-86db-e0eb27e53552,natural,2
New Robertville,UK,9d146ec9-69f5-4fa0-b20a-43910028b5ec,Carmen Freeman,2023-11-08T23:56:47.722Z,Flipkart,"",2a298413-cc8e-4158-89e1-49e2181253ca,7bf40991-6a04-4fe1-9dbc-74672d39df9b,Y,Wallet,438.76,Clothing,f1de288c-1a4c-49d8-99ff-cbe294766e41,catch,7
South Kimberlyfurt,India,042ce004-3447-4996-a24c-92a443af2b1e,Daniel Wood,2023-12-27T05:39:12.492Z,BestBuy,Card Expired,c39d40da-cd77-438a-b221-c5936463c24d,0083e13f-ade5-4089-9a10-477978b41e9d,N,Card,600.58,Automobile,ee5b3fa9-42fd-45c8-92ea-2c7b43d44223,bed,7
Lake Victor,India,2b236bfb-e53f-4f35-be10-939f6547b521,Jennifer Walsh,2024-06-01T15:40:03.011Z,AliExpress,"",f572ac5d-035e-4ccd-af0b-252d793473f7,25eab73a-e96c-4c3a-8eeb-7150d41cfe99,N,Wallet,584.32,Beauty,419232ef-3937-44dc-b6f8-538199739294,them,5
Suarezburgh,UK,ea14f178-ff1d-4256-92ab-d3f60733b3df,Mrs. Patricia Francis,2024-08-24T05:45:30.622Z,eBay,"",32791f98-f628-4ec3-bc8b-b604cf133966,a063a058-14ce-4c8b-8b56-7f13da368f52,Y,Wallet,18.77,Electronics,0d308d81-effb-47e1-b7c6-10ab04fd1335,walk,6
North John,Canada,f96f770e-f7ab-4b9c-891b-ff6f0ea2da71,Crystal Blevins,2024-05-24T21:13:10.814Z,Amazon,"",d32b4055-8e73-46b1-bba9-39b1bc75f79c,41b41a6d-fe37-4083-9a0f-b130bcdac3cb,N,Wallet,771.23,Electronics,08dce448-f283-441a-8852-ed2f67a1d90d,occur,8
Myersport,Australia,39678c0f-6154-411f-b2e3-f463e502cf09,Jesse Brooks,2024-01-30T16:25:31.088Z,Flipkart,Authentication Failed,065ae145-f21c-4a5c-9987-e51088731033,5a0426aa-946b-4cae-938d-806801585a0e,N,Wallet,444.72,Home,84e9b866-418c-49e3-8a34-b02fd1086f30,theory,3
East Michaelfort,USA,db38bfed-ac66-4b01-8f69-73e4e93c0d2d,Marcus Charles,2023-12-11T13:12:29.031Z,BestBuy,Insufficient Funds,705fae68-5f22-45c0-a3cf-6cb31b6a26db,ef60fb8c-d7e7-4979-88a9-bb6e7ea3efff,N,Internet Banking,261.78,Clothing,70137160-003c-451c-9742-cb1bc1bd2cf5,Democrat,5
Lake Cassandra,UK,f2bce2be-59e8-4501-a74e-c4a15a0fc377,Angela Crosby,2024-06-13T18:17:06.555Z,AliExpress,"",51b847c3-1660-4b0a-8ad8-f05d401ad2cb,364af3a9-d8e4-465b-864e-2632a73787ed,Y,Card,997.96,Beauty,41c20031-2aa8-4a5f-9e5f-9a077ee03dcf,item,5
Johnsonbury,USA,1bcec011-15ba-4839-86a8-9504ae4d9392,Gabriel Hill,2024-03-02T02:29:52.345Z,BestBuy,"",8a63aea5-20ae-4d98-8d36-c641cda5610d,7b28efc4-bf30-4087-b540-70264a2c3591,Y,Internet Banking,533.31,Sports,62e46a2f-8db1-46d5-9fae-4f29651d0618,view,3
Cookhaven,India,48cc4c7d-c82c-43ed-8aa7-2ea0569b09a9,Tina Collins,2024-04-17T21:21:22.441Z,Flipkart,Card Expired,55b21de7-ac93-4262-95ea-10f146cfbbdd,9b6f23dd-0bdc-41c6-8bbd-904c76a65b2b,N,UPI,233.84,Electronics,4cac5d3a-ae63-4192-a1c4-e0ef5ad3517a,community,10
Lake Angelatown,India,09d342c1-f2b5-4658-b7da-79adf57766f9,Michael Combs,2024-09-07T04:25:34.388Z,AliExpress,Insufficient Funds,e8457c5a-4cd8-4424-9dfd-7c88ecc42380,76b2f57c-8318-4dcd-ba76-e91aed56c742,N,UPI,692.29,Automobile,e6b87851-049a-48e5-8c39-e6e5116a63ff,mouth,8
Lake Jennifer,Australia,56308a47-b953-40df-b2e1-b657fe151a24,Brittany Torres,2024-10-15T04:04:30.961Z,AliExpress,Card Expired,62c68a4c-8139-48ce-aebe-2f918602beea,ec875931-c2b8-49da-82ab-44d2e70063a3,N,Internet Banking,22.45,Clothing,1d73c613-692e-4fdf-8740-cfb6428fd515,task,8
Lake Dawn,Canada,6c56c616-a2fd-4dc9-bf05-526c1b9ca0ba,Robert Atkins,2024-05-15T03:22:21.867Z,Amazon,Card Expired,4fe11dcf-80c7-4e7e-92bc-c0394caff8ee,327c0750-a6dc-4fb9-a302-27e9ebfd4e87,N,Wallet,519.05,Electronics,82157546-e90d-4b6a-9376-99edf0efa3cd,program,1
Petersonmouth,USA,7f1e7eaa-d0c9-4e4b-81be-a594889e371d,Heather Vasquez,2023-12-25T04:43:39.532Z,BestBuy,"",60c2d50a-a08f-4cdc-9c65-35188b4942dd,f9e1df6a-e83a-4721-b425-9187ff123098,N,Wallet,514.2,Beauty,c819df51-153e-4a9c-b784-226e5cb95211,picture,6
Anthonyville,Australia,692355e3-5c6b-4e3b-bd4f-899f49adae08,Michael Anderson,2024-09-15T01:57:28.468Z,BestBuy,"",6774a884-6c02-414f-9033-b90cd9d82dfd,d51a81e9-8d7a-48e2-90c8-cc0e0008f2b0,Y,Card,268.31,Sports,216aa3b1-8e09-459c-904d-4f5291523a3c,great,2
West Melissa,USA,1dc96c13-50e3-4ec4-bd55-2a8cbe3c5015,Gary Sherman,2024-10-10T08:12:45.747Z,Flipkart,Authentication Failed,79d72311-cd04-4f19-b595-e9ad3052b6ef,bd2b44f5-f05f-41c9-97b5-532cd3698614,N,Internet Banking,586.49,Electronics,80dec65e-7691-4563-a842-ed27a1da4412,product,6
Lake Cynthiaborough,Canada,b65cba44-71ca-464d-9e39-71aa3b627b63,Thomas Hernandez,2024-08-26T11:29:11.032Z,AliExpress,"",126fcdd6-17eb-4067-bc70-0d08cec3c952,8001682f-5b17-4e69-816b-fd8773bbcd71,Y,UPI,410.09,Clothing,042e6946-6d0d-41fa-8b0e-7b9cdedd1f22,activity,2
Richardside,UK,65981025-05f7-4a8c-83aa-e9ced5b0b045,Tammy Hayes,2024-07-20T10:22:49.934Z,AliExpress,"",1d22c80a-4472-4c86-a718-35588e8beb0e,40903b36-d448-45d3-8570-1e73101e8b24,Y,UPI,492.34,Home,af450ca1-6dd6-4fb2-a052-efd0c04a4f18,hour,4
Port Heather,Germany,6cc240f2-9ccf-4b5d-a12d-fcf1e036caaa,Kristi Lopez,2023-10-31T09:14:41.511Z,eBay,"",32c14199-7430-48ff-9974-ef0d8a451be1,5ec48cbd-35d6-4af1-af9c-83aa739abfe3,Y,Card,363.19,Clothing,53d219d3-bd73-44c8-a49a-1cbcecc44d1b,animal,9
East Jermaine,Germany,833352e9-919c-4e8f-bcb2-260752b14e18,Alan Petersen,2024-10-25T12:51:19.957Z,AliExpress,Payment Gateway Timeout,8b4ce3fb-d73b-402a-8b8f-9c726cae7cbb,67d98669-e7b1-403a-9276-b296a1327aee,N,Internet Banking,849.98,Home,800f40c3-0fdc-4027-b17a-16c8027513b9,send,8
Kevinshire,India,3b2f2230-f3b8-4fcf-85d4-05898cab59c5,Pamela Lee,2024-03-16T13:46:09.840Z,eBay,Insufficient Funds,55a55bf6-d34e-4d6d-a871-32095c1b525b,4da4e23e-56fa-40bc-9250-4cdc5cef43a2,N,Internet Banking,833.44,Beauty,98f3a805-7460-4b7a-abfa-667ef5829ff9,language,10
West Stephanie,UK,53cad286-544a-4fa4-a2eb-df48983b1384,Olivia Smith,2024-01-15T08:30:58.524Z,Amazon,"",eedab3e8-de6b-493f-b8d5-e2b0b515bc5c,ec254182-6007-4fa8-9c49-956f055fd702,Y,UPI,586.28,Clothing,90e8a665-2db6-4c5d-8dde-6975295519e9,notice,7
Barnesshire,India,7d265f16-940e-456d-9392-52c0cd39c99f,Danielle Contreras,2023-11-07T12:57:30.619Z,Flipkart,Authentication Failed,9d0de2b4-5f27-4622-92d7-c0507083e565,e2851be5-b409-46a1-9d20-5d9abc52d2ac,N,Wallet,428.9,Electronics,b46ec23f-8d7b-4820-ad98-8b88ecd6771f,artist,6
Allisonport,India,f73bbef9-8527-4413-9004-71ac03137066,Zachary Smith,2024-01-26T12:46:25.038Z,BestBuy,"",335cfda6-fe5d-4d53-97a8-557758394ce8,8c70b7d6-790a-44fd-ae01-ea403a7d15dc,Y,Internet Banking,356.93,Sports,b04abf72-bb42-4781-aa96-8648e55361eb,send,1
Weavermouth,Australia,c0e3d985-3a43-4863-8270-1d6d7ab9cff1,Michael Santiago,2024-05-25T00:00:52.022Z,eBay,Card Expired,a3df9266-8af8-4cc4-8c0e-874ee49ea7be,ecb544ec-303e-481f-ba15-19082a0d7ec7,N,Internet Banking,68.5,Sports,71fde938-db40-4c5a-b742-0c4ebeffbfee,heart,9
Lake Josephshire,Germany,67e7af04-3c32-47b4-bffe-d646aeb790fe,James Mcdaniel,2024-09-26T00:20:20.574Z,BestBuy,Insufficient Funds,f4010d7e-acc3-48a8-90ee-95d674ccde32,67250b24-96fe-450c-a3c4-af1a25db3555,N,Internet Banking,652.54,Clothing,cc821922-0ea7-4ff4-8c63-0f4509a0d7f8,company,9
West Sarah,Australia,8145db34-9362-45b9-a84a-2177a209d4b1,Paula Brady,2024-07-02T22:12:00.331Z,BestBuy,"",09b5bf18-1fb7-469f-8b2c-692a0c734ded,80aa36d1-176e-4461-b47b-d9afeb932a02,Y,UPI,207.24,Electronics,67db3e77-d730-420e-a565-924b252b4ffb,significant,1
Franciscomouth,India,c7768370-03b5-4bd0-b6d0-dfd3e5d54db4,Allen Green,2024-03-07T11:23:04.880Z,Flipkart,"",11de0bb5-395e-41d9-b7bb-31b4d78f73b2,06dbf8bf-b8a6-411a-a738-27c5593426bb,Y,UPI,579.42,Automobile,c929ec49-f3e7-4266-b4c4-97d7bee08f02,road,1
East Kimberlymouth,Canada,ef249dcf-aa33-4ee2-a1e8-c6956af0d59e,Kristin Mullen,2023-11-26T20:41:56.055Z,BestBuy,"",e89d01b5-2845-4484-b1e2-0773afbbff07,61a79a51-35a7-4713-b64e-8986415cd3d0,Y,Card,894.17,Electronics,bd1c6403-904d-4ce8-b001-93dbf42c144a,someone,10
Curryton,Germany,19f3ee54-9c66-43d4-b83e-a9e8e2cf7ac2,Kristen Farrell,2023-12-21T03:37:51.503Z,Amazon,"",286ae2e8-7000-4735-9ec2-59953cd781ff,1b5b038d-e2a5-4833-9758-45a7dcb279de,Y,UPI,383.46,Electronics,60cd32c9-0047-4f2d-9d7d-5bf77c0af415,use,8
West Kimberlyborough,Germany,adddba4f-1ac2-4540-9ada-11172873e949,Brian Rodriguez,2024-10-16T03:29:06.239Z,BestBuy,"",6388546f-00ce-463c-9cb9-060f0b231fc3,bbb95104-3658-4b91-8065-2c7fa372bdaf,N,UPI,216.93,Sports,e7b7c3b9-2f27-4466-b82b-6c55406bb775,organization,4
Kendrashire,Germany,a3c366d1-f2fd-4da3-b743-65ad7d206f67,Jasmine Miller,2024-02-22T18:26:21.419Z,AliExpress,Card Expired,ef706b6b-75c3-4273-b112-c1157d536eac,8903d11d-5652-4fe2-990b-c182c2f2f4b6,N,Wallet,39.57,Home,fd27930d-da00-41d4-9858-d6beb0912fff,military,3
Ronaldside,USA,368a5bc0-3233-49de-9d61-d03b1cd8b297,Jacob Estrada,2024-06-03T18:53:29.966Z,BestBuy,Payment Gateway Timeout,cc6e39d8-a1ca-43a3-a075-2b4167188014,a2ae3b87-c776-4bd0-b75a-9d9147ff4888,N,Wallet,74.69,Automobile,aa607f26-b2f2-40d9-920d-ab09aa4bf068,person,1
Reginabury,India,c626b8ec-6bfc-457c-a154-b8c7212c4730,Lucas Avila,2024-04-21T08:38:05.466Z,Amazon,"",a2369460-96cf-47ae-8923-00b3d473228b,7ca9df0f-6ffe-44b0-90cb-eb41ecb33691,Y,UPI,769.49,Sports,b76a5282-db6b-45cf-8b81-a0dceca25adf,effort,9
Jerrychester,UK,6e629eda-2d22-463b-a96f-2d73cfb377e9,Nicholas Barker,2023-10-31T12:14:16.682Z,Amazon,Authentication Failed,0b50405d-4521-49d6-b17e-12596692c1e2,bd05cb11-e217-48c3-b4db-43b9ba676908,N,UPI,587.26,Sports,22fbcded-0045-4415-876b-3e6a1760cd73,single,4
Warrenshire,UK,49ea8ede-fb85-457d-9767-7c31c2b85946,Tracey Roy,2024-01-03T10:31:20.373Z,Amazon,Card Expired,c295858c-1003-443e-9d1b-6ea619cfb38e,d835e7ec-dcde-41d4-8de7-bd4ff6a52c30,N,Wallet,553.66,Automobile,35e11149-4523-41c0-bb42-1207b999c5be,expect,4
Anthonyfort,Australia,61fec1a4-49e2-464a-9193-7a7f07f013f6,Christopher Griffith,2024-03-18T15:42:27.680Z,Flipkart,"",f52c43c1-9476-407a-a844-9412ba5d1b52,c91cb4a8-48d8-4394-99d7-bb43a42cc34e,Y,UPI,11.83,Automobile,3209429c-f949-4dad-886d-7c92903fa04a,soldier,6
Mariachester,Australia,8c5af092-45ce-49ba-9bba-bfef31df9d3a,Stephanie Thompson,2024-10-14T02:44:05.212Z,Flipkart,"",228c5348-8752-4e81-b541-3a5854e7c1c0,e0a4036c-d6eb-45d5-85b1-532347b68828,Y,Internet Banking,16.97,Sports,0a861524-dc6f-4948-9d58-65382cf4cba4,recognize,8
Mosleyborough,USA,6f95a83a-2e63-458a-b4ba-084c29230057,Raymond Gross,2024-07-30T16:42:27.784Z,Amazon,"",6c60812a-48a8-4906-a040-9cab77d98ebf,3caf1b9f-eb63-4dee-bfd0-17c64d45f3dd,Y,Wallet,244.71,Beauty,404c73d0-99d3-43ef-8ea1-9c21420655f8,maybe,4
Cooleyville,India,337c5b45-d9fb-4fa9-b5bc-f402912a69e7,April Bennett,2024-05-04T18:53:53.182Z,Flipkart,Payment Gateway Timeout,24ad99cc-4921-4dc1-80bb-697a8ee1a227,1ad733b6-cd4c-4161-86e2-4d2dc131757e,N,Card,538.99,Clothing,fc267cb0-b739-43e2-9ead-a1d1ada1af51,stock,6
Andrewsmouth,India,d0cd1a82-f9df-4287-9b61-885141e0aac3,Jose Marks,2024-01-20T06:28:49.172Z,eBay,"",93082139-c34d-4dfa-a653-4a85b628b6cb,dd5243ec-2718-46ef-8783-a250224135af,Y,Wallet,395.55,Clothing,6cdb4496-e8aa-44c2-818b-dd9a6c1038c0,international,8
Hernandezmouth,USA,5aaa5feb-f8c1-4693-a40d-a22cc5e189f4,Robert Holden,2024-09-03T07:32:18.767Z,eBay,"",7608a9b9-ea24-4ab4-b80a-44155c78fc6a,32423805-c0f2-458b-9203-9f714992af23,N,UPI,169.99,Automobile,3d78ca81-e1a5-4c59-9789-4106578fafa0,member,9
Lake Charlesberg,Australia,4dc9e5fb-7ae0-482b-b902-9d58171ca0aa,Bianca Vega,2024-07-11T04:21:03.765Z,Flipkart,"",66ab14e0-5589-4b1c-9937-d961ed389de3,1e9a0ade-a2be-43a9-9951-faa40aebd915,Y,Card,155.3,Electronics,81ad3291-0155-47ac-a53c-fc0063c59dd3,suffer,5
East Ambermouth,Australia,a054da2a-8d9f-488e-9213-95d6a990acd1,Wendy Barker,2023-12-06T16:23:36.152Z,Flipkart,"",964fb6c3-b43e-432b-82e3-099f2970f951,d4becedf-8114-43d0-ae97-b2525bef919a,Y,Card,825.05,Clothing,6a63e360-381a-4136-80b2-ced6facc10b1,determine,10
Collinsmouth,Australia,fb450d9c-6a7e-4865-97be-f8f199fcd3ff,Vanessa Thomas,2024-03-12T17:18:25.287Z,Amazon,"",cf5ab815-3a83-4394-8129-0fd1db57e4cb,5260b7e7-4b41-48f2-b28c-7c82cf610fdc,Y,Internet Banking,180.16,Home,a1f5df4f-b603-451b-98a1-b47d1f3fb30f,successful,7
New Mike,India,d74cb24c-b98d-4a83-aec0-a10478edd3c5,Stephanie Rhodes,2024-07-05T21:51:58.030Z,AliExpress,Card Expired,1d400c37-dce7-419d-afd0-d60aa57bc079,7906178e-ce42-4b31-8bbb-84d2a26ab8f4,N,Internet Banking,57.85,Clothing,4fe2b9d9-637d-4fe3-8a18-e0769b45f465,account,1
East Madison,Germany,8ed491e1-d661-4d6d-adf4-a1b172f3c093,Tony Gibson,2024-02-27T08:44:44.316Z,BestBuy,"",2cb802cf-343a-4559-8206-f8237036e59f,472c3a1e-03aa-4a7f-8769-d2ba484b5fd2,Y,UPI,942.13,Clothing,7db256c8-55c0-4d54-b4cd-cb5ec986d6ad,bad,7
Martinezside,India,99611a11-303c-4ec4-a0c7-cbaedc191342,Erin Johnson,2024-01-01T05:02:13.960Z,Flipkart,Authentication Failed,c5085395-ad50-4ad7-a066-2dec81eb9d2c,cf582c4a-5a41-4984-aa72-9b6adaa9bc46,N,UPI,847.04,Automobile,96e07dce-08b6-41e2-a529-f2f845925b0e,push,3
Bettyton,UK,bfa53bc8-44e2-497f-b89c-5cf0a057bbfc,Jacob Martin,2023-12-01T01:06:31.607Z,eBay,"",e8bf352f-55b1-4b83-be80-d0c87ff0909f,af2341ff-33f3-48de-8985-40faf4a87d71,N,Wallet,500.84,Clothing,85de4236-54df-4789-a6da-d81610df91f4,future,9
Taylorside,USA,59f56e57-94e1-4a50-812d-5ec601381fbc,Daniel Olson,2024-10-16T16:25:11.770Z,Amazon,"",607bb7f0-0c68-4d47-ab24-a923ccb0f659,2d1d60ef-341a-4be4-aa0c-808d73a68129,Y,Wallet,239.88,Home,951f6030-b6c2-42ee-9c40-87222ced78f5,certainly,4
North John,Germany,292030d5-494a-4079-a53c-3f7ca8f2ef93,Patrick Hodges,2024-06-20T03:48:41.887Z,Flipkart,"",8c60617b-652c-47f4-a3df-fa3abf49175f,7acf9d1c-1b57-422e-a1fd-dc8048305ce8,Y,Internet Banking,118.96,Clothing,67a35256-b5cb-4302-8a46-e2169855fd58,performance,4
Lake Donna,Canada,63eeead2-1952-4f80-a231-01caac0debc9,Elizabeth Hamilton,2023-11-03T11:38:15.695Z,Flipkart,"",3258757c-23c0-419d-8a63-be023c01007c,abd7e6ba-580e-463d-9012-866ebecddb7f,Y,Internet Banking,818.98,Home,bf4ab8d5-7e00-4ac7-80e3-ffcc23c5715b,study,8
Matthewstad,Canada,37d4f070-1008-4e12-979f-627dbca106c4,Aaron Perez,2024-08-26T07:51:17.503Z,AliExpress,"",f9cd9b85-ae81-4e0b-8183-71b0253eeb22,cc806122-16ac-413b-8c6c-29307d188aad,Y,Internet Banking,748.58,Electronics,a29de5e9-183f-4bda-b52b-176d0da6ffef,road,7
South Tyler,Germany,e0f5015c-cd4b-4c8f-ab29-a8a49b8bd784,Susan Robinson,2024-07-30T07:54:23.162Z,AliExpress,"",40a6fdc8-4dab-454c-b79c-c37ff5d8eaf4,0283bd97-83c6-4835-8945-fb4b8de68eb8,Y,Card,982.29,Electronics,58c04aa2-645c-4e29-b357-fffb134679f9,allow,2
Guerraville,India,b2d89258-75e2-4279-aa96-d06a773c365c,Timothy Brown,2024-01-20T04:19:14.706Z,BestBuy,"",6ef9c0d0-400a-46c8-9af7-1a14325707ac,d183e1c5-8133-4b24-9bb3-ec0bd5373f01,Y,Card,934.02,Automobile,32e03333-9589-4195-bf46-51ec17a869e0,task,3
Robertchester,Germany,e2ec0fca-8eb1-4b81-8ab5-7866978007f9,Casey Reed,2024-03-06T07:44:56.703Z,Amazon,"",47f06572-bb32-445e-a1d9-0eb369d13836,a7aa4a02-f2a7-48f9-9361-fb6bf694c7ae,Y,Wallet,647.57,Beauty,a2548eaf-1e2f-4f02-b412-6e6e2129d757,wall,7
Marcton,UK,6a2104da-912c-4146-92ee-e9310c8fccb1,Amber Watkins,2024-08-14T19:56:46.531Z,Flipkart,"",15480259-87b9-42bb-a474-da1e89acdbb4,2b84ed15-4bb3-4054-a334-383f46744a00,Y,Internet Banking,188.98,Beauty,ddaa9b48-307c-483c-a64f-db0218d88a19,notice,7
Jenniferfort,Australia,a1eb115d-60f1-48ff-9d73-3a856abf4f02,Christopher Smith,2024-02-25T21:48:31.034Z,eBay,Authentication Failed,1796ae20-9820-4916-97a1-c54dddf4eb21,f0402c5c-55c5-40b9-8ca4-171d3cb89e8a,N,Wallet,915.76,Automobile,972e3186-094b-401c-b4b9-ebb038bd3382,true,9
Simpsonview,Canada,33b8b331-483a-49d3-82af-a6b7d63fcc3b,Chad Vasquez,2024-02-28T13:33:41.071Z,Amazon,"",1f2935c4-00e7-4472-96d0-155fca6ca00e,831ed21c-9089-468f-9a8b-132cb4198172,Y,UPI,178.37,Beauty,195f48b2-062f-43fb-94ac-6a04232145d3,poor,5
Bennettport,UK,b240e2c8-a87f-49d0-b2ba-9d73c5acd9fa,Bridget Singleton,2024-05-16T10:20:03.531Z,BestBuy,Payment Gateway Timeout,3de6ce21-e555-4f28-8a04-ff4319f1d271,58583724-51d4-4c2d-9d2c-a6b2be7656fc,N,Card,903.79,Automobile,1b21175e-1443-456e-802c-e71690a0848f,idea,9
Leahshire,Canada,725a61a8-9c4f-4b84-844b-31106d44ed45,Edward Joseph,2023-12-30T06:45:09.541Z,Amazon,"",90623ced-27df-4a24-8bbd-f4fe3b0de4ab,cf29d2fb-27dc-4df4-8c0f-d2b47b811cbc,Y,Internet Banking,526.11,Home,c57481f8-0dcb-476d-9b25-b903a48a7052,impact,4
Ericaville,UK,65103e96-f2e0-443c-b33a-0796494c33ef,Margaret Krause,2023-11-20T11:44:27.546Z,Amazon,Card Expired,dbd8d1e6-a175-4af8-be1a-734f8a2767a1,03dee1ce-16d6-4fd4-8ade-acdbc3594146,N,UPI,836.41,Home,42c395bf-65e3-460b-8fc3-2c0fb77f4742,threat,10
Codyberg,Australia,894a6028-13f9-4093-9afb-88edd4498b2d,Wendy Smith,2023-12-11T09:29:40.547Z,BestBuy,Payment Gateway Timeout,1d8a3c04-f20d-4ae4-956e-d6decd0a0b09,8bca5ef7-869e-4823-b562-abef9f8a68e6,N,Card,990.58,Home,069b5b65-76b1-45fe-b6f4-3ef438f1d2c1,whom,5
New Catherineburgh,Australia,0d360fdb-4835-424b-a5af-2a2a672c02d5,Mary Ruiz,2024-10-19T02:47:23.651Z,AliExpress,"",13dd04ea-32ac-47c8-bc2e-49490cd22089,f8680827-410e-49e0-8695-b5948ba94050,Y,UPI,683.21,Clothing,8190afc2-5c31-4ee7-b763-3863cca98a7f,mention,5
Gonzalestown,Canada,b04dcd49-c060-497b-972d-c86f90239776,Mary Hart,2024-05-09T20:40:22.943Z,BestBuy,"",5ca831e0-377b-46dc-bbc0-5e69c4e16c70,b6551cf1-430d-4b81-b5c4-d8d1fa96e6e8,N,Wallet,704.61,Electronics,17e942b1-b638-4e6e-8bf2-2cd6b231e0eb,draw,8
Danielshire,Australia,ce952f31-3c86-4025-aa99-f7f3ed767197,Christina Steele,2023-11-21T22:13:34.424Z,AliExpress,"",3298e437-269b-4beb-99f1-0cb399281964,2201c787-dc82-43e6-8a6c-898603ac5ad9,Y,Internet Banking,672.14,Home,98633112-6493-4efa-a4cd-6f3712ddb4d0,industry,2
Joshuafort,UK,1ad1d33f-e60e-4de0-b5a5-aba292f1880f,Amy Sutton,2023-12-13T02:09:25.981Z,AliExpress,"",aec08ac0-fb4e-4d71-a883-22af5b7e1188,dadeb0b3-b3a3-43db-815b-ac84f43efce4,Y,Internet Banking,557.17,Beauty,b2ba92fd-14af-4a9c-8432-ceb30bbdf452,a,4
Lake Jessica,Australia,b8f21387-e5d1-45ce-a96d-37c3ea004a0c,Alexis Waller,2023-10-31T04:12:57.154Z,Amazon,"",3e7b2cf8-c663-497c-b4db-484387ca35ea,f1a31a0c-03a0-4d32-87e9-d77af9f89023,Y,UPI,763.53,Electronics,2ed3172c-0884-41f7-bc72-e8a6de0d4624,attorney,1
New Emilystad,USA,7fa35f19-0567-4456-aa12-8956874282b4,Brian Owen,2024-08-27T14:27:00.222Z,Amazon,"",c4e4cfce-f043-4b16-b816-3ff6da0d86c0,9f174b6a-605b-4c6f-9d74-8f0e84aba62c,N,Internet Banking,637.84,Home,75946e3f-19fe-422f-8128-a5f6bb2fa2a8,control,10
South Charles,Australia,1bad24e5-dd8e-4fbf-85d9-daa94942e81a,Theresa Gutierrez,2024-09-16T12:06:21.211Z,Flipkart,"",0cb14c00-56af-4577-a25b-b8aeb30601be,8125d782-8ad1-499f-a614-dbdcb7a45c71,Y,Internet Banking,926.64,Clothing,3f533512-2e1b-420d-a2b8-68874fe7b6e7,adult,10
Edwardville,Australia,7a2e2842-9415-452f-82a7-a2b7790b0b18,Shawn Singh,2024-03-06T05:39:45.547Z,BestBuy,Insufficient Funds,78c3df61-b052-49c7-aef2-d74c9c0d13d2,99f1b48d-6fde-4a1a-9b9f-67ed023604da,N,Internet Banking,98.66,Home,e08859ea-39f1-4f8f-a519-a15a40aa2a66,go,10
Barbaratown,UK,2153bd86-a0c7-4cbd-84d2-cc0a6bc1fb29,Jessica Brown,2024-07-14T12:23:10.008Z,eBay,"",b5b0afbf-2a85-4538-baf7-2a6753dff1e4,c6d884c4-59e6-422b-ab1a-c6009173c56f,Y,Card,223.99,Automobile,449f10ea-4f78-4235-90a4-3a7ee3df04f8,indeed,10
West Brett,UK,1d53b1a6-b9c8-4670-883a-02895bb94b7c,Christine Huynh,2024-04-02T22:01:21.833Z,AliExpress,"",85b968ae-63be-476b-a812-c67b36705593,0714ccec-35dc-4332-9961-7b1073fa01fb,Y,Wallet,728.97,Clothing,19d46d8c-fc08-4a4f-b685-96cee3e91b9a,own,7
Gonzalezfort,Canada,896369e3-ef3e-4c36-a4f2-1460655ccff0,Belinda Pierce,2023-11-27T14:52:21.250Z,Flipkart,"",27d8210d-61ee-48e8-ad4b-dc8f57ba5919,050afa94-c19e-45be-8bf6-da1f19d547c3,Y,UPI,742.68,Automobile,3c76ef25-e042-4e74-9a5f-12696ea665fc,cost,3
South William,Australia,cd169fcc-647d-45b7-9163-74e9b930b42d,Gabriel Phillips,2024-03-19T13:23:24.804Z,AliExpress,"",58a52f58-7ea0-43bc-9353-27ecdd1c2391,4a35e8fd-abb2-40c3-8c12-bd8a6d2a003a,Y,Card,583.49,Electronics,cba0f1da-d79f-4408-ae64-8a938db4c258,board,9
New Michaelshire,Canada,e774877d-7179-4000-a620-f70aede94437,Andrea Shaw,2023-12-04T18:19:02.696Z,BestBuy,Authentication Failed,934bdb5d-69be-4915-be74-126aa424ccb7,f83be7cb-38a8-4d42-b03d-0babc26c9dd8,N,Card,624.74,Sports,d3fb676a-aa70-4eb6-8829-64389a5ba88d,media,8
